# mmdd,TotalPositive,Active,Discharged,Deceased
# numbers taken are from the last report of the day
0,7,7,0,0,2020,03,24
0,7,7,0,0,2020,03,25
4,11,11,0,0,2020,03,26
0,11,11,0,0,2020,03,27
8,19,19,0,0,2020,03,28
0,19,19,0,0,2020,03,29
4,23,23,0,0,2020,03,30
17,40,38,2,0,2020,03,31
47,87,85,2,0,2020,04,01
45,132,132,2,0,2020,04,02
29,161,161,2,0,2020,04,03
19,180,180,0,0,2020,04,04
46,226,226,0,0,2020,04,05
77,303,297,6,0,2020,04,06
11,314,308,6,0,2020,04,07
34,348,339,9,0,2020,04,08
15,363,353,10,0,2020,04,09
18,381,371,10,0,2020,04,10
24,405,394,11,0,2020,04,11
15,420,408,12,0,2020,04,12
19,439,427,12,0,2020,04,13
44,483,458,16,9,2020,04,14
42,525,491,20,14,2020,04,15
9,534,500,20,14,2020,04,16
38,572,523,35,14,2020,04,17
31,603,545,42,16,2020,04,18
44,647,565,65,17,2020,04,19
75,722,610,92,20,2020,04,20
35,757,639,96,22,2020,04,21
56,813,669,120,24,2020,04,22
80,893,725,141,27,2020,04,23
62,955,781,145,29,2020,04,24
61,1016,814,171,31,2020,04,25
81,1097,835,231,31,2020,04,26
80,1177,911,235,31,2020,04,27
82,1259,970,258,31,2020,04,28
73,1332,1014,287,31,2020,04,29
71,1403,1051,321,31,2020,04,30
60,1463,1027,403,33,2020,05,01
62,1525,1051,441,33,2020,05,02
58,1583,1062,488,33,2020,05,03
67,1650,1093,524,33,2020,05,04
67,1717,1094,589,34,2020,05,05
60,1777,1012,729,36,2020,05,06
56,1833,1015,780,38,2020,05,07
54,1887,1004,842,41,2020,05,08
43,1930,999,887,44,2020,05,09
50,1980,1010,925,45,2020,05,10
38,2018,975,998,45,2020,05,11
33,2051,949,1056,46,2020,05,12
48,2137,948,1142,47,2020,05,13
36,2100,860,1192,48,2020,05,14
57,2157,857,1252,48,2020,05,15
48,2205,803,1353,49,2020,05,16
25,2230,747,1433,50,2020,05,17
52,2282,705,1527,50,2020,05,18
57,2339,691,1596,52,2020,05,19
68,2407,715,1639,53,2020,05,20
45,2452,718,1680,54,2020,05,21
62,2514,728,1731,55,2020,05,22
47,2561,727,1778,56,2020,05,23
66,2627,764,1807,56,2020,05,24
44,2671,767,1848,56,2020,05,25
48,2719,759,1903,57,2020,05,26
68,2787,816,1913,58,2020,05,27
54,2841,824,1958,59,2020,05,28
33,2874,777,2037,60,2020,05,29
70,2944,792,2092,60,2020,05,30
98,3042,845,2135,62,2020,05,31
76,3118,885,2169,64,2020,06,01
82,3200,927,2209,64,2020,06,02
79,3279,967,2244,68,2020,06,03
98,3377,1033,2273,71,2020,06,04
50,3427,1060,2294,73,2020,06,05
161,3588,1192,2323,73,2020,06,06
130,3718,1290,2353,75,2020,06,07
125,3843,1381,2387,75,2020,06,08
57,3990,1510,2403,77,2020,06,09
136,4126,1573,2475,78,2020,06,10
135,4261,1641,2540,80,2020,06,11
141,4402,1723,2599,80,2020,06,12
186,4588,1865,2641,82,2020,06,13
253,4841,2034,2723,84,2020,06,14
246,5087,2231,2770,86,2020,06,15
193,5280,2341,2851,88,2020,06,16
275,5555,2559,2906,90,2020,06,17
299,5854,2779,2983,92,2020,06,18
376,6230,3069,3065,96,2020,06,19
390,6620,3316,3203,101,2020,06,20
439,7059,3599,3354,106,2020,06,21
392,7451,3903,3437,111,2020,06,22
407,7858,4173,3566,119,2020,06,23
448,8306,4465,3712,129,2020,06,24
477,8783,4817,3830,136,2020,06,25
570,9353,5186,4021,146,2020,06,26
740,10093,5652,4284,157,2020,06,27
755,10848,5994,4685,169,2020,06,28
706,11554,6387,4987,180,2020,06,29
648,12202,6770,5245,187,2020,06,30
611,12813,7033,5587,193,2020,07,01
812,13625,7559,5868,198,2020,07,02
789,14414,8082,6126,206,2020,07,03
727,15141,8486,6437,218,2020,07,04
961,16102,9042,6828,232,2020,07,05
1263,17365,9874,7252,239,2020,07,06
1155,18520,10254,8014,252,2020,07,07
1051,19571,9961,9346,264,2020,07,08
1500,21071,10544,10250,277,2020,07,09
1576,22647,11124,11231,292,2020,07,10
1775,24422,11714,12399,309,2020,07,11
