# mmdd,TotalPositive,Active,Discharged,Deceased
# numbers taken are from the last report of the day
0,1,1,0,0,2020,03,24
0,1,1,0,0,2020,03,25
0,1,1,0,0,2020,03,26
0,1,1,0,0,2020,03,27
0,1,1,0,0,2020,03,28
0,1,1,0,0,2020,03,29
0,1,1,0,0,2020,03,30
0,1,0,1,0,2020,03,31
2,3,2,1,0,2020,04,01
17,20,19,1,0,2020,04,02
12,32,31,1,0,2020,04,03
0,32,32,0,0,2020,04,04
2,34,34,0,0,2020,04,05
8,42,41,1,0,2020,04,06
1,43,42,1,0,2020,04,07
5,48,47,1,0,2020,04,08
0,48,47,1,0,2020,04,09
0,48,47,1,0,2020,04,10
0,48,47,1,0,2020,04,11
4,52,51,1,0,2020,04,12
4,56,55,1,0,2020,04,13
0,56,54,1,1,2020,04,14
2,58,55,1,2,2020,04,15
0,58,55,1,2,2020,04,16
6,64,61,1,2,2020,04,17
3,67,64,1,2,2020,04,18
0,67,65,1,2,2020,04,19
0,67,65,1,2,2020,04,20
0,67,64,2,2,2020,04,21
0,67,60,6,2,2020,04,22
0,67,60,6,2,2020,04,23
1,68,61,6,2,2020,04,24
4,72,63,8,2,2020,04,25
0,72,47,23,2,2020,04,26
7,79,54,23,2,2020,04,27
3,82,56,24,2,2020,04,28
0,82,53,27,2,2020,04,29
2,84,55,27,2,2020,04,30
0,84,38,43,3,2020,05,01
6,90,43,44,3,2020,05,02
1,91,44,44,3,2020,05,03
0,91,38,50,3,2020,05,04
1,92,33,56,3,2020,05,05
0,92,33,56,3,2020,05,06
4,96,34,59,3,2020,05,07
0,96,33,60,3,2020,05,08
0,96,32,61,3,2020,05,09
5,101,36,62,3,2020,05,10
1,102,23,76,3,2020,05,11
9,111,32,76,3,2020,05,12
0,111,31,77,3,2020,05,13
15,126,45,78,3,2020,05,14
14,140,56,81,3,2020,05,15
9,149,65,81,3,2020,05,16
1,150,53,94,3,2020,05,17
7,157,60,94,3,2020,05,18
6,459,213,242,4,2020,06,20
12,471,224,243,4,2020,06,21
6,477,224,249,4,2020,06,22
7,484,198,282,4,2020,06,23
9,493,194,295,4,2020,06,24
29,522,212,306,4,2020,06,25
15,537,227,306,4,2020,06,26
24,561,230,327,4,2020,06,27
18,579,248,327,4,2020,06,28
24,603,249,348,6,2020,06,29
5,608,235,367,6,2020,06,30
33,641,268,367,6,2020,07,01
2,643,270,367,6,2020,07,02
15,658,278,374,6,2020,07,03
27,685,305,374,6,2020,07,04
45,730,342,382,6,2020,07,05
41,771,383,382,6,2020,07,06
39,810,401,403,6,2020,07,07
63,873,456,411,6,2020,07,08
31,904,465,433,6,2020,07,09
51,955,407,541,7,2020,07,10
76,1031,450,572,9,2020,07,11
124,1155,516,629,10,2020,07,12
99,1254,613,629,12,2020,07,13
165,1419,758,649,12,2020,07,14
45,1464,744,707,13,2020,07,15
126,1590,810,764,16,2020,07,16
127,1717,923,776,18,2020,07,17
278,1995,1186,788,21,2020,07,18
391,2386,1563,802,21,2020,07,19
100,2486,1507,958,21,2020,07,20
197,2683,1674,988,21,2020,07,21
327,3010,2000,988,22,2020,07,22
438,3448,1512,1914,22,2020,07,23
278,3726,1790,1914,22,2020,07,24
299,4025,2088,1914,23,2020,07,25
329,4354,2412,1914,28,2020,07,26
422,4776,2834,1914,28,2020,07,27
369,5145,3199,1914,32,2020,07,28
608,5753,3802,1914,37,2020,07,29
702,6455,4338,2079,38,2020,07,30
861,7316,5080,2194,42,2020,07,31
559,7875,5196,2635,44,2020,08,01
448,8323,5040,3233,50,2020,08,02
500,8823,5235,3531,57,2020,08,03
557,9380,5319,3997,64,2020,08,04
537,9917,5537,4312,68,2020,08,05
941,11646,5786,5777,83,2020,08,07
878,12524,6251,6182,91,2020,08,08
696,13220,6601,6524,95,2020,08,09
511,13731,6701,6930,100,2020,08,10
364,14095,6435,7555,105,2020,08,11
723,14818,6315,8388,115,2020,08,12
682,15500,5564,9815,121,2020,08,13
669,16169,5317,10721,131,2020,08,14
572,16741,5247,11357,137,2020,08,15
423,17164,5096,11922,146,2020,08,16
481,17645,5163,12334,148,2020,08,17
684,18329,5201,12973,155,2020,08,18
755,19084,5489,13425,170,2020,08,19
588,19672,5012,14481,179,2020,08,20
761,20433,4753,15489,191,2020,08,21
943,21376,4679,16496,201,2020,08,22
985,22361,4816,17328,217,2020,08,23
965,23326,5161,17938,227,2020,08,24
949,24275,5355,18687,233,2020,08,25
1168,25443,5861,19344,238,2020,08,26
934,26377,5919,20209,249,2020,08,27
1151,27528,6170,21101,257,2020,08,28
1038,28566,6263,22035,268,2020,08,29
1028,29594,6449,22863,282,2020,08,30
1086,30680,6653,23733,294,2020,08,31
1059,31739,6877,24562,300,2020,09,01
942,32681,6796,25574,311,2020,09,02
982,33663,6722,26624,317,2020,09,03
1270,34933,6846,27762,325,2020,09,04
1046,35979,6644,28997,338,2020,09,05
1299,37278,6673,30263,342,2020,09,06
949,38227,6380,31500,347,2020,09,07
1042,39269,6232,32684,353,2020,09,08
949,40218,6063,33795,360,2020,09,09
823,41041,5872,34800,369,2020,09,10
778,41819,5469,35973,377,2020,09,11
711,42530,5237,36909,384,2020,09,12
844,43374,5077,37906,391,2020,09,13
756,44130,4698,39038,394,2020,09,14
820,44950,4523,40029,398,2020,09,15
562,45512,4124,40983,405,2020,09,16
610,46122,3902,41809,411,2020,09,17
468,46590,3411,42763,416,2020,09,18
693,47283,3300,43563,420,2020,09,19
444,47727,2963,44342,422,2020,09,20
401,48128,2757,44945,426,2020,09,21
556,48684,2690,45565,429,2020,09,22
479,49163,2519,46212,432,2020,09,23
405,49568,2542,46593,433,2020,09,24
459,50027,2495,47096,436,2020,09,25
466,50493,2481,47573,439,2020,09,26
506,50999,2339,48218,442,2020,09,27
489,51488,2383,48662,443,2020,09,28
432,51920,2238,49237,445,2020,09,29
415,52335,2294,49595,446,2020,09,30
472,52807,2463,49897,447,2020,10,01
486,53293,2503,50343,447,2020,10,02
558,53851,2652,50749,450,2020,10,03
413,54264,2671,51139,454,2020,10,04
365,54629,2535,51638,456,2020,10,05
451,55080,2429,52193,458,2020,10,06
367,55447,2275,52711,461,2020,10,07
311,55758,2129,53164,465,2020,10,08
310,56068,1977,53623,468,2020,10,09
322,56390,1887,54032,471,2020,10,10
288,56678,1695,54512,471,2020,10,11
166,56844,1448,54924,472,2020,10,12
228,57072,1415,55183,474,2020,10,13
219,57291,1342,55475,474,2020,10,14
178,57469,1243,55752,474,2020,10,15
