# mmdd,TotalPositive,Active,Discharged,Deceased
# numbers taken are from the last report of the day
0,1,1,0,0,2020,03,24
0,1,1,0,0,2020,03,25
0,1,1,0,0,2020,03,26
0,1,1,0,0,2020,03,27
2,3,3,0,0,2020,03,28
0,3,3,0,0,2020,03,29
0,3,3,0,0,2020,03,30
8,11,11,0,0,2020,03,31
4,15,15,0,0,2020,04,01
2,17,17,0,0,2020,04,02
0,17,17,0,0,2020,04,03
1,18,18,0,0,2020,04,04
5,23,23,0,0,2020,04,05
1,24,23,1,0,2020,04,06
0,24,23,1,0,2020,04,07
3,27,26,1,0,2020,04,08
11,38,37,1,0,2020,04,09
2,40,39,1,0,2020,04,10
1,41,40,1,0,2020,04,11
0,41,40,1,0,2020,04,12
0,41,40,1,0,2020,04,13
1,42,41,1,0,2020,04,14
0,42,41,1,0,2020,04,15
0,42,41,1,0,2020,04,16
0,42,41,1,0,2020,04,17
2,44,43,1,0,2020,04,18
0,44,42,1,0,2020,04,19
0,44,42,1,0,2020,04,20
0,44,42,1,0,2020,04,21
4,48,46,1,0,2020,04,22
2,50,48,1,0,2020,04,23
3,53,51,1,0,2020,04,24
0,53,40,12,0,2020,04,25
3,56,33,23,0,2020,04,26
0,56,33,23,0,2020,04,27
0,56,33,23,0,2020,04,28
4,60,37,23,0,2020,04,29
0,60,37,23,0,2020,04,30
0,60,37,23,0,2020,05,01
1,61,19,42,0,2020,05,02
0,61,19,42,0,2020,05,03
0,61,11,50,0,2020,05,04
0,61,11,50,0,2020,05,05
0,61,9,52,0,2020,05,06
0,61,9,52,0,2020,05,07
0,61,1,60,0,2020,05,08
0,61,1,60,0,2020,05,09
2,63,3,60,0,2020,05,10
0,63,3,60,0,2020,05,11
0,63,3,60,0,2020,05,12
0,63,3,60,0,2020,05,13
0,63,3,60,0,2020,05,14
0,63,3,60,0,2020,05,15
0,63,0,63,0,2020,05,16
3,66,3,63,0,2020,05,17
0,66,3,63,0,2020,05,18
16,175,78,95,2,2020,06,20
5,180,83,95,2,2020,06,21
7,187,89,96,2,2020,06,22
5,192,90,100,2,2020,06,23
8,200,98,100,2,2020,06,24
18,218,88,128,2,2020,06,25
28,246,111,133,2,2020,06,26
26,272,123,147,2,2020,06,27
41,313,164,147,2,2020,06,28
26,339,157,180,2,2020,06,29
31,370,168,200,2,2020,06,30
28,398,176,220,2,2020,07,01
79,477,235,240,2,2020,07,02
139,616,347,267,2,2020,07,03
57,673,366,305,2,2020,07,04
27,700,323,375,2,2020,07,05
38,738,321,415,2,2020,07,06
29,767,349,415,3,2020,07,07
2,769,269,497,3,2020,07,08
96,865,314,546,5,2020,07,09
110,975,354,616,5,2020,07,10
63,1038,381,652,5,2020,07,11
134,1172,449,718,5,2020,07,12
34,1206,414,784,8,2020,07,13
32,1238,329,898,11,2020,07,14
53,1291,302,976,13,2020,07,15
104,1395,336,1038,21,2020,07,16
53,1448,347,1075,26,2020,07,17
266,1714,579,1105,30,2020,07,18
150,1864,671,1159,34,2020,07,19
221,2085,751,1300,34,2020,07,20
171,2256,830,1387,39,2020,07,21
177,2433,1004,1387,42,2020,07,22
271,2704,1272,1387,45,2020,07,23
355,3059,1471,1542,46,2020,07,24
248,3307,1618,1642,47,2020,07,25
242,3549,1755,1746,48,2020,07,26
317,3866,1822,1995,49,2020,07,27
335,4201,2020,2132,49,2020,07,28
242,4443,2072,2318,53,2020,07,29
318,4761,2180,2524,57,2020,07,30
406,5167,2455,2649,63,2020,07,31
402,5569,2558,2946,65,2020,08,01
384,5953,2696,3188,69,2020,08,02
364,6317,2784,3456,77,2020,08,03
224,6541,2766,3697,78,2020,08,04
349,6890,2827,3983,80,2020,08,05
337,7593,2881,4619,93,2020,08,07
512,8105,3121,4884,100,2020,08,08
430,8535,3154,5270,111,2020,08,09
450,8985,3322,5541,122,2020,08,10
343,9328,3396,5803,129,2020,08,11
454,9782,3516,6126,140,2020,08,12
681,10463,3886,6431,146,2020,08,13
300,10763,3926,6685,152,2020,08,14
489,11252,4306,6789,157,2020,08,15
614,11866,4688,7017,161,2020,08,16
357,12223,4698,7351,174,2020,08,17
725,12948,4840,7923,185,2020,08,18
585,13533,5050,8292,191,2020,08,19
635,14168,5326,8640,202,2020,08,20
797,14965,5712,9047,206,2020,08,21
693,15658,6069,9375,214,2020,08,22
923,16581,6606,9752,223,2020,08,23
589,17170,6948,9989,233,2020,08,24
705,17875,7324,10308,243,2020,08,25
786,18661,7765,10644,252,2020,08,26
1020,19681,8380,11043,258,2020,08,27
874,20555,8965,11324,266,2020,08,28
870,21425,9525,11629,271,2020,08,29
881,22306,10046,11985,275,2020,08,30
524,22830,10150,12396,284,2020,08,31
888,23718,10732,12699,287,2020,09,01
800,24518,11122,13101,295,2020,09,02
926,25444,11794,13352,298,2020,09,03
